Id,Price
2272,123121.4194645621
3352,289565.89093779644
84,180872.5628946135
8086,124987.04536457195
2595,175433.2330673236
3531,149112.6383516822
7460,328193.40387360664
9214,281771.8787514122
2790,243825.98684695203
10548,237861.76986656067
9218,188768.4834423982
7435,178429.58509649523
15780,186675.32539320327
7640,217400.17159293217
6223,210893.3998836907
3425,111515.84613695276
10582,149114.65291701994
702,238496.70050254118
2111,177634.48617251308
11730,180118.51608240817
9865,240843.46733016637
16478,311806.6648137605
1885,220699.6782281566
3956,343300.98951356707
16735,113895.25488754714
15264,217474.48531243668
15971,140061.914728019
5584,205509.72097695485
15242,173771.8077705085
14358,179231.51198493558
11300,222111.76045986253
5446,182390.01327494535
3934,175873.05854566387
6610,180777.54718733355
10164,278332.3150033538
4646,193202.30338307616
13304,201140.3610310889
1985,215882.7357420033
4746,144107.3188773512
7963,205178.15061672282
14083,280174.469913602
13140,297644.7956604253
15023,255960.95298873165
13093,239254.7854364625
7160,176702.589090921
7407,183516.67880511394
16056,173442.9309026025
751,472952.00848308945
6179,86775.70487444202
9137,267695.41719799733
10992,274420.08394041075
5744,332939.34643924166
10884,178674.5134467952
12858,275349.17781231506
13005,291770.78632312996
16714,188019.69497666173
1419,249943.8497845276
6064,169735.62212813104
3771,199091.3957184485
5945,432322.7792341272
8453,66137.70548183635
3806,158686.0328826255
16748,254237.21000873993
11380,225629.19571439154
3107,196487.95815525972
12003,210397.61623945204
14567,280684.91671844025
1079,203039.5826686559
11705,156418.3172368701
7814,185040.05986669756
10174,165241.34804873512
5514,244645.70936922944
5265,256943.74114656405
10520,405950.2082013169
13195,211343.4738753809
14601,357321.11846710165
6012,166572.40411402186
13079,186125.7768404961
9009,126333.61741292426
3122,185141.08519364393
5470,245379.44690930666
4840,162963.48479290845
6270,273776.4104369867
9158,92584.06066572192
10120,115791.5908238534
10672,300695.40006955224
4573,152383.3094323642
12118,294352.33637388283
7447,124937.1398584691
2171,217045.9036896785
6126,383120.2176187217
2836,173858.5937262921
1457,249165.39977686945
11165,238167.33207445886
5923,194060.17959806763
1813,225628.6736101152
3492,251912.02713392692
1917,214004.32174504438
965,351876.178907143
15795,151150.72850408358
821,210493.9481385648
4568,198169.87989774172
9078,237979.0652567402
11371,125701.11501564745
5149,177785.109975197
281,196459.28471083092
1918,257425.69160589913
776,134931.30553784198
210,199854.397467915
10782,179893.1401354005
9653,184358.27594644798
9372,159138.27163310096
5868,191355.57340258997
6176,139965.6089144766
3969,115958.77914546985
7427,150421.79561084072
8544,518691.1756596272
5219,241055.77156672868
16488,137542.33555256977
5855,245929.23080887535
15920,117263.96361632546
4393,462484.76173134596
5770,167611.36002314664
2900,149901.2012318393
8622,87493.37521068107
11610,281716.2840600758
10969,119018.52559390425
11029,114243.25604286038
6193,256713.47309860704
14087,449762.0837734682
13623,166140.22073688125
16689,165116.36436816808
1027,204968.04612142357
949,153407.4027836816
672,95539.28729507633
13832,144903.27624530258
2471,203668.2430798039
8728,289201.37552731985
7742,232362.74176711665
2698,231325.44815642835
9084,168126.735149318
6075,313756.33912080433
2874,167436.0445178689
13119,143128.84859029745
5010,223667.31777330997
1284,181883.74131769018
1151,169118.1274221283
5110,364232.45827030175
11386,135692.46915922198
8019,230114.34338845283
2859,132742.99261907098
16110,179796.13017126656
16027,277745.24858507176
14902,183868.71036293686
14301,199755.7875762136
2451,205803.66295505431
13596,133896.9801694099
1464,140221.88181447855
7927,405802.20556609315
9638,177112.15233847807
8009,340345.99778266257
11903,157320.21267912383
9243,112938.30383737636
547,184664.0865568058
5511,124440.36141615114
11247,184999.5235388169
15928,353958.2290887816
3434,213899.05678761157
7614,120769.38114422202
1380,201188.69236109074
2770,137023.87450906084
111,180602.07251937137
5994,140020.32921662123
12341,206372.63100318942
2787,272865.1516306069
14410,277220.0214052768
15983,129741.70353653113
14876,183177.63312751596
653,148782.84523435327
2174,291000.31535921874
2575,316684.33923116233
7976,163020.3236867209
5812,323522.64497280744
13589,264286.0472284654
9122,133535.82928955962
8159,437614.6591858161
8754,265292.77423189755
9321,238742.2289412478
13535,181558.51475638608
2083,168433.22953508593
2689,353770.7447721324
2248,224418.1298848388
11649,156880.72098697518
11045,425006.6248697848
1276,79949.71851024726
5962,149178.18369420752
13012,167640.10869823757
4642,175899.7609123596
179,171087.29610516666
15347,452657.03325248964
3339,160723.56542319068
